Crop	N	P	K	Temperature	humidity	pH	Rainfall	State	Season	Price
cotton	143.89	59.41	23.42	24.15	78.67	7.91	78.01	West Bengal	Kharif	198.69
cotton	138.73	55.51	17.39	24.44	76.86	6.69	95.09	Uttar Pradesh	Post-Monsoon	94.15
cotton	117.68	51.97	15.43	22.67	80.08	6.48	79.45	Karnataka	Kharif	258.03
cotton	124.51	45.55	22.66	23.89	75.05	7.83	71.8	Maharashtra	Kharif	119.54
cotton	111.47	36.72	22.05	24.06	75.35	6.21	99.97	Karnataka	Zaid	194.04
cotton	109.21	48.39	23.18	26.6	79.1	6.53	99.01	Uttar Pradesh	Kharif	64.78
cotton	125.21	35.03	19.9	23.07	77.64	6.97	68.34	West Bengal	Kharif	86.36
cotton	111.66	41.76	16.16	25.77	77.3	6.63	68.46	Uttar Pradesh	Post-Monsoon	176.79
cotton	102.02	47.38	17.6	25.78	84.17	7.72	85.07	Punjab	Kharif	175.2
cotton	107.79	48.41	23.58	26.69	80.09	7.53	94.85	Tamil Nadu	Kharif	258.15
cotton	110.67	55.79	18.29	25.74	79.54	7.69	64.93	Tamil Nadu	Rabi	16.17
cotton	143.55	55.15	24.6	26.93	82.89	7.52	93.57	Tamil Nadu	Kharif	68.9
cotton	142.62	49.77	22.6	26.51	80.07	6.41	78.8	Punjab	Zaid	288.92
cotton	110.01	40.85	19.05	25.8	79.5	7.66	63.77	Punjab	Kharif	185.46
cotton	128.02	37.82	24.52	22.97	83.26	7.75	98.77	West Bengal	Rabi	124.81
cotton	115.69	54.69	24.7	26.62	75.68	7.69	94.49	West Bengal	Kharif	187.25
cotton	132.59	43.9	19.62	22.04	82.58	6.13	62.26	Punjab	Post-Monsoon	209.95
cotton	137.75	41.8	20.65	22.8	78.71	7.56	93.61	Punjab	Kharif	27.25
cotton	121.72	50.4	15.99	25.17	76.44	7.5	81.76	Karnataka	Kharif	180.34
cotton	133.09	46.87	22.44	26.91	83.66	7.15	68.19	West Bengal	Zaid	32.66
cotton	122.32	42.46	16.44	23.45	77.65	7.78	85.83	West Bengal	Rabi	131.57
cotton	104.85	55.71	15.52	22.96	78.83	6.86	87.5	West Bengal	Kharif	147.72
cotton	106.72	44.98	21.94	22.85	84.34	6.3	61.41	Maharashtra	Zaid	236.04
cotton	110.64	57.33	19.14	22.68	80.71	6.39	98.34	Maharashtra	Kharif	12.89
cotton	120.92	50.12	15.3	22.48	77.43	6.67	91.92	Uttar Pradesh	Kharif	241.57
cotton	109.73	46.54	16.9	25.89	81.54	6.34	63.74	West Bengal	Post-Monsoon	174.25
cotton	133.45	46.82	15.76	23.95	76.43	6.24	92.17	Tamil Nadu	Zaid	262.34
cotton	131.95	41.98	19.08	22.56	79.96	7.14	81.89	Uttar Pradesh	Post-Monsoon	251.93
cotton	120.47	42.66	19.07	26.92	76.45	6.45	72.06	West Bengal	Rabi	114.56
cotton	104.18	44.93	16.44	22.91	84.11	6.54	63.29	Punjab	Kharif	179.17
cotton	113.73	55.58	22.98	24.37	76.8	7.23	68.33	West Bengal	Post-Monsoon	196.05
cotton	115.89	37.36	24.23	24.35	75.79	6.93	92.73	Punjab	Kharif	291.45
cotton	130.47	41.76	18.45	25.46	80.84	6.7	75.29	West Bengal	Kharif	40.83
cotton	130.03	42.99	24.3	24.91	83.42	6.34	77.19	Karnataka	Zaid	222.43
cotton	136.11	57.12	17.55	24.78	82.91	7.82	80.55	Karnataka	Rabi	72.03
cotton	117.07	36.47	15.1	24.63	78.12	6.52	80.45	West Bengal	Post-Monsoon	248.05
jute	82.3	37.21	40.65	25.29	79.81	7.24	178.36	Uttar Pradesh	Post-Monsoon	97.22
jute	62.01	49.28	42.26	25.12	86.48	7.79	198.72	Karnataka	Rabi	251.75
jute	91.42	59.49	37.79	24.08	78.74	6.9	197.53	Maharashtra	Rabi	44.01
jute	82.96	48.19	38.19	24.73	72.96	7.71	158.41	West Bengal	Rabi	225.61
jute	79.67	58.47	36.48	23.06	88.05	6.0	160.41	West Bengal	Kharif	27.68
jute	60.73	47.97	37.49	24.17	84.29	6.81	161.96	Uttar Pradesh	Kharif	10.97
jute	80.84	54.2	40.68	23.36	75.04	6.81	150.13	Maharashtra	Kharif	121.5
jute	90.12	50.69	43.2	23.56	79.89	7.87	187.11	Maharashtra	Post-Monsoon	224.6
jute	84.71	44.71	40.42	25.93	76.0	7.98	197.55	Maharashtra	Post-Monsoon	149.21
jute	70.32	41.12	35.51	26.69	86.32	7.94	175.75	Punjab	Rabi	82.22
jute	64.75	37.42	43.35	26.81	71.65	6.19	194.12	Tamil Nadu	Kharif	202.02
jute	82.21	44.23	37.59	25.0	85.18	7.93	165.45	Uttar Pradesh	Rabi	194.42
jute	92.2	51.62	35.68	23.81	85.25	6.56	170.56	Karnataka	Zaid	118.77
jute	82.99	49.93	37.83	26.56	75.47	6.81	172.08	Punjab	Kharif	37.69
jute	82.02	41.67	41.44	23.06	72.79	7.54	195.51	Punjab	Rabi	276.99
jute	86.1	47.83	40.96	26.07	89.36	6.3	194.53	West Bengal	Kharif	163.95
jute	80.03	36.75	37.62	24.3	72.72	6.45	195.64	Punjab	Rabi	129.36
jute	66.39	58.26	38.44	24.82	70.17	6.17	180.99	Maharashtra	Rabi	169.98
jute	73.28	48.72	41.87	26.75	82.57	7.57	198.73	Tamil Nadu	Kharif	93.19
jute	94.65	44.94	43.83	23.24	82.03	6.44	163.23	Karnataka	Kharif	25.6
jute	65.11	41.06	36.43	23.35	71.79	7.76	195.37	West Bengal	Rabi	174.66
jute	99.61	50.68	35.69	23.36	70.59	7.81	197.33	Punjab	Zaid	13.34
jute	89.42	45.88	38.25	26.82	85.44	7.46	198.68	Tamil Nadu	Zaid	120.73
jute	61.84	56.88	41.55	26.58	89.57	6.84	160.94	Punjab	Zaid	121.02
jute	98.66	37.68	35.88	23.95	77.32	7.44	189.93	West Bengal	Zaid	152.63
jute	65.96	40.87	40.58	24.69	79.82	6.82	158.45	Tamil Nadu	Kharif	227.34
jute	65.05	46.47	44.53	24.58	89.74	7.02	192.37	Punjab	Post-Monsoon	281.13
jute	97.28	54.58	44.53	26.42	75.52	6.15	196.33	Karnataka	Post-Monsoon	257.17
jute	77.68	56.41	37.7	25.49	79.47	7.66	183.12	Maharashtra	Kharif	195.34
jute	74.46	35.91	44.75	23.44	80.21	7.0	174.17	Tamil Nadu	Rabi	46.41
jute	72.53	41.8	37.09	23.21	84.52	7.76	187.7	Maharashtra	Rabi	284.77
jute	66.03	43.41	41.37	26.37	82.09	7.5	158.18	Tamil Nadu	Rabi	14.99
jute	75.99	52.27	43.01	25.57	71.76	6.25	183.53	Maharashtra	Post-Monsoon	234.49
jute	81.87	37.01	36.47	24.0	87.14	6.86	165.34	Tamil Nadu	Zaid	155.13
jute	94.56	55.16	42.24	25.11	75.54	7.6	176.84	Karnataka	Post-Monsoon	85.3
jute	90.97	43.68	35.98	23.4	70.87	6.18	190.76	Tamil Nadu	Zaid	66.86
jute	89.99	37.06	42.26	23.99	70.59	7.42	152.55	Maharashtra	Post-Monsoon	11.22
jute	97.84	47.42	36.0	25.92	87.45	6.77	199.37	West Bengal	Rabi	28.12
jute	87.95	37.63	39.47	26.31	82.46	7.82	152.47	Uttar Pradesh	Zaid	19.41
jute	60.53	42.45	44.37	26.25	74.81	7.5	174.82	Uttar Pradesh	Post-Monsoon	230.96
jute	82.19	36.14	42.49	26.54	85.15	7.77	157.78	Tamil Nadu	Kharif	219.31
jute	70.33	49.55	37.85	26.91	79.33	7.05	193.37	Uttar Pradesh	Kharif	32.34
jute	98.33	43.52	38.38	23.66	72.39	6.95	158.32	Maharashtra	Post-Monsoon	161.55
jute	60.14	38.44	39.68	26.04	84.3	6.94	197.27	Uttar Pradesh	Post-Monsoon	17.97
jute	87.61	37.78	41.16	26.9	73.09	7.79	183.84	Maharashtra	Post-Monsoon	82.88
jute	79.62	38.02	36.98	24.36	74.53	6.89	170.96	Uttar Pradesh	Kharif	62.8
jute	71.47	35.37	42.23	25.2	85.69	6.93	198.51	Uttar Pradesh	Kharif	59.22
jute	70.28	56.7	36.94	26.07	74.27	6.79	159.31	Uttar Pradesh	Post-Monsoon	179.67
jute	91.57	44.61	41.69	24.53	77.05	6.91	169.92	Karnataka	Kharif	122.79
jute	77.7	52.07	35.66	25.48	72.37	7.16	199.13	Tamil Nadu	Rabi	35.94
jute	62.2	37.89	39.07	24.19	72.9	6.15	174.02	Uttar Pradesh	Rabi	67.31
jute	61.86	58.53	43.13	25.09	75.16	7.56	164.1	West Bengal	Kharif	189.8
jute	94.63	49.45	37.89	26.42	80.07	6.44	150.51	Uttar Pradesh	Post-Monsoon	184.2
jute	92.38	55.35	38.16	23.91	72.95	6.74	153.56	Karnataka	Zaid	231.46
jute	88.57	59.73	41.98	24.62	85.88	6.46	193.39	Maharashtra	Zaid	77.48
jute	82.0	37.34	38.26	26.28	87.61	6.55	174.93	Tamil Nadu	Rabi	152.27
jute	92.81	49.63	39.24	26.84	76.4	6.49	166.85	Punjab	Kharif	49.68
jute	90.82	57.65	44.08	24.32	71.97	6.47	168.61	Maharashtra	Post-Monsoon	156.94
jute	73.65	41.49	38.76	26.76	70.91	7.34	179.93	West Bengal	Rabi	222.96
jute	60.75	42.39	37.93	26.03	86.85	6.74	164.01	Karnataka	Post-Monsoon	50.99
jute	74.32	46.04	35.27	23.81	86.54	6.93	168.08	Tamil Nadu	Post-Monsoon	164.15
jute	85.65	40.75	41.65	23.24	71.95	6.64	198.94	Maharashtra	Kharif	235.13
jute	95.55	42.41	35.73	24.21	86.93	7.41	183.59	Karnataka	Kharif	56.98
jute	66.91	41.49	42.52	25.74	78.06	6.3	172.54	Maharashtra	Zaid	299.14
jute	77.95	45.72	36.36	24.78	87.85	7.37	157.19	Uttar Pradesh	Rabi	283.49
jute	68.33	48.71	44.21	24.9	83.83	6.72	156.27	Maharashtra	Post-Monsoon	219.39
jute	93.44	50.18	39.06	25.69	70.6	6.53	195.93	Maharashtra	Post-Monsoon	181.48
jute	69.35	36.44	38.35	24.48	74.71	6.01	189.41	Punjab	Rabi	147.54
jute	83.11	53.56	44.57	24.31	87.08	6.86	162.87	Uttar Pradesh	Zaid	65.64
jute	86.25	43.04	39.5	25.95	80.0	7.76	174.99	Tamil Nadu	Zaid	83.86
jute	77.45	36.92	42.04	23.11	86.62	7.05	157.36	West Bengal	Post-Monsoon	70.92
jute	76.1	55.93	39.55	23.82	71.19	6.35	197.18	West Bengal	Post-Monsoon	39.95
jute	90.46	55.9	43.3	25.6	79.8	7.21	198.44	Uttar Pradesh	Post-Monsoon	57.67
jute	91.18	38.94	43.83	24.49	75.78	7.67	170.21	Maharashtra	Rabi	19.39
jute	67.03	37.59	39.25	25.31	74.15	7.71	158.96	Uttar Pradesh	Rabi	226.59
jute	99.8	59.6	42.95	23.06	89.94	7.78	159.22	Karnataka	Zaid	153.68
jute	63.1	45.56	35.25	23.29	79.29	7.77	150.97	West Bengal	Kharif	126.02
jute	67.76	57.18	35.39	24.37	70.22	6.07	179.17	West Bengal	Rabi	129.85
jute	78.35	41.35	37.8	25.31	87.06	7.73	172.03	Maharashtra	Zaid	236.93
jute	77.33	41.04	40.55	25.16	89.16	6.07	169.88	Tamil Nadu	Zaid	27.65
jute	95.24	50.39	41.13	26.95	76.5	7.4	160.95	Maharashtra	Rabi	46.89
jute	88.03	59.78	39.93	25.16	71.74	7.79	155.89	Karnataka	Rabi	110.94
jute	61.91	59.37	40.63	24.72	72.51	6.86	170.99	Karnataka	Zaid	248.98
jute	78.14	39.16	41.45	24.42	74.11	6.98	181.17	Punjab	Zaid	16.78
jute	88.91	47.64	40.46	24.21	70.06	7.5	199.69	Karnataka	Kharif	59.2
jute	81.83	51.63	44.22	25.26	86.85	6.34	152.32	West Bengal	Kharif	272.19
jute	91.07	58.61	43.82	23.95	70.65	6.52	178.62	Uttar Pradesh	Rabi	60.27
jute	66.28	58.93	37.47	23.69	89.15	6.49	153.36	West Bengal	Zaid	272.7
jute	92.21	43.6	44.73	23.45	87.69	6.45	166.88	Tamil Nadu	Kharif	75.55
jute	76.19	47.61	40.54	25.24	83.9	6.42	159.68	West Bengal	Rabi	263.79
jute	71.78	41.16	44.19	25.37	72.65	7.62	151.33	Maharashtra	Rabi	45.51
jute	93.27	54.72	42.53	23.36	87.59	6.12	189.0	Maharashtra	Post-Monsoon	100.79
jute	94.98	50.03	36.34	23.23	72.85	7.93	170.07	Uttar Pradesh	Post-Monsoon	143.34
jute	83.52	41.95	35.66	23.06	73.65	7.55	163.41	Uttar Pradesh	Rabi	271.49
jute	73.68	59.65	35.98	23.53	77.91	6.15	161.45	Karnataka	Zaid	77.31
jute	76.03	58.6	43.55	24.1	76.37	7.34	175.43	Karnataka	Zaid	121.1
jute	95.89	38.55	35.25	25.48	72.41	7.62	161.43	Uttar Pradesh	Rabi	201.35
jute	95.17	57.56	38.15	23.55	71.22	6.33	155.29	Tamil Nadu	Rabi	259.42
jute	74.19	42.94	37.71	25.88	72.79	7.16	155.25	West Bengal	Kharif	160.05
jute	77.66	57.93	39.61	23.56	79.32	7.95	168.72	Punjab	Zaid	259.39
coffee	86.13	20.06	30.45	26.54	53.82	7.2	140.71	Maharashtra	Kharif	181.3
coffee	109.44	39.32	28.03	25.71	57.39	6.65	165.72	Maharashtra	Rabi	288.88
coffee	115.23	34.67	30.89	27.93	56.45	6.14	184.81	Uttar Pradesh	Rabi	108.69
coffee	108.66	32.64	34.6	24.37	63.25	6.5	155.28	Tamil Nadu	Rabi	250.57
coffee	101.66	39.4	28.21	25.19	61.91	6.2	178.08	Uttar Pradesh	Zaid	125.39
coffee	85.01	30.86	26.68	24.53	53.25	7.17	184.99	Punjab	Zaid	33.24
coffee	103.42	21.71	26.59	23.92	55.26	7.13	157.66	Tamil Nadu	Post-Monsoon	58.72
coffee	115.32	24.6	26.72	25.06	58.83	6.38	129.42	Uttar Pradesh	Kharif	256.81
coffee	86.78	21.58	34.22	23.44	58.55	6.26	115.92	Uttar Pradesh	Post-Monsoon	124.38
coffee	113.26	27.75	26.34	24.99	53.93	7.25	142.42	Uttar Pradesh	Zaid	134.79
coffee	87.4	28.5	27.85	23.2	60.76	6.92	118.99	Uttar Pradesh	Rabi	81.23
coffee	110.52	29.85	26.78	23.8	62.55	6.14	190.97	West Bengal	Post-Monsoon	257.13
coffee	107.79	27.24	25.21	25.64	56.92	6.99	140.63	Tamil Nadu	Post-Monsoon	42.16
coffee	107.4	27.2	33.41	25.37	56.54	6.19	137.51	Punjab	Zaid	12.99
coffee	102.9	23.02	26.73	24.36	51.35	7.24	167.72	West Bengal	Kharif	69.62
coffee	114.69	22.36	29.1	23.06	64.05	6.93	137.65	Uttar Pradesh	Post-Monsoon	96.9
coffee	117.55	33.74	28.89	24.38	62.26	6.17	174.91	Karnataka	Rabi	144.54
coffee	106.34	26.54	28.62	27.76	63.41	7.13	148.76	Punjab	Rabi	239.11
coffee	104.18	21.96	34.75	27.09	63.2	7.21	152.87	Tamil Nadu	Kharif	158.36
coffee	97.66	39.96	33.36	25.47	59.23	6.28	138.98	West Bengal	Kharif	265.84
coffee	91.48	22.82	28.08	26.86	51.17	6.74	132.52	Tamil Nadu	Post-Monsoon	236.46
coffee	111.85	29.02	28.89	24.28	58.55	7.5	128.24	Tamil Nadu	Zaid	226.15
coffee	95.14	34.74	29.18	25.84	54.21	6.7	130.83	Karnataka	Zaid	28.33
coffee	80.48	39.06	30.96	24.14	63.12	6.94	140.04	Punjab	Zaid	60.57
coffee	95.63	24.13	28.21	25.95	50.24	7.2	161.52	West Bengal	Post-Monsoon	164.75
coffee	90.47	27.4	28.05	27.23	59.53	7.11	138.49	Karnataka	Zaid	89.98
coffee	98.28	26.72	28.75	25.71	56.77	6.98	183.49	Karnataka	Zaid	269.87
coffee	113.96	20.89	33.77	26.78	56.06	7.39	187.11	Uttar Pradesh	Zaid	201.15
coffee	115.29	19.92	28.73	25.59	59.13	6.05	119.78	Karnataka	Post-Monsoon	278.11
coffee	86.68	36.55	25.11	25.59	55.02	7.05	166.98	Maharashtra	Post-Monsoon	15.93
coffee	119.05	25.99	32.53	25.14	55.06	6.05	171.47	Karnataka	Zaid	275.31
coffee	103.69	23.4	25.27	25.42	56.6	6.32	180.39	Karnataka	Kharif	168.92
coffee	85.43	34.17	29.21	27.44	57.13	6.86	137.5	Uttar Pradesh	Kharif	233.62
coffee	98.08	32.23	29.31	24.09	61.4	7.01	179.67	Uttar Pradesh	Post-Monsoon	146.51
coffee	88.21	27.12	28.05	27.07	60.45	7.04	184.48	Maharashtra	Post-Monsoon	296.35
coffee	80.96	36.56	32.99	26.19	62.72	7.27	165.94	Maharashtra	Rabi	50.31
coffee	84.72	28.02	27.62	27.28	56.34	7.05	121.22	Karnataka	Post-Monsoon	18.62
coffee	95.63	22.11	25.61	23.35	61.45	6.87	191.97	Uttar Pradesh	Post-Monsoon	65.58
coffee	112.38	30.79	32.67	25.54	59.24	7.01	160.33	Maharashtra	Rabi	152.26
coffee	102.47	27.21	28.23	27.42	53.06	7.21	152.09	Karnataka	Kharif	164.83
coffee	112.89	24.78	27.62	25.03	54.38	6.05	172.44	Maharashtra	Rabi	292.02
coffee	83.48	34.96	34.58	24.51	64.84	6.9	116.54	Tamil Nadu	Zaid	234.78
coffee	104.42	27.21	25.27	24.9	52.69	6.93	180.56	Karnataka	Rabi	10.58
coffee	90.34	31.36	26.62	28.0	53.48	7.37	174.4	Tamil Nadu	Rabi	245.4
coffee	107.89	35.22	31.94	27.11	51.13	7.09	123.93	Karnataka	Kharif	122.05
coffee	95.08	32.1	31.63	26.39	55.16	6.97	161.39	Uttar Pradesh	Kharif	120.09
coffee	114.04	37.41	30.81	26.61	52.13	7.27	155.88	Tamil Nadu	Kharif	67.92
coffee	97.95	19.02	29.76	27.68	64.66	6.62	138.87	Karnataka	Kharif	69.04
coffee	100.53	29.87	30.18	27.49	64.41	6.1	127.75	West Bengal	Rabi	184.19
coffee	96.58	21.82	33.7	24.48	54.49	6.79	175.18	Uttar Pradesh	Kharif	142.72
coffee	100.65	32.51	34.66	27.76	52.76	6.97	165.51	Uttar Pradesh	Kharif	131.5
coffee	80.09	38.62	31.85	26.6	63.27	6.58	123.81	Karnataka	Post-Monsoon	123.65
coffee	80.62	18.73	26.33	23.08	59.37	6.68	165.85	West Bengal	Post-Monsoon	66.44
coffee	116.05	23.82	27.69	24.63	58.92	6.95	129.71	Tamil Nadu	Zaid	299.51
coffee	107.22	37.25	34.0	23.41	50.16	7.12	179.84	Punjab	Rabi	96.49
coffee	106.31	26.23	29.08	23.09	51.35	7.39	191.55	Karnataka	Zaid	82.11
coffee	87.31	38.01	30.7	25.03	62.25	7.06	134.99	Karnataka	Post-Monsoon	10.22
coffee	116.73	24.46	28.75	23.66	61.47	7.03	118.36	Tamil Nadu	Rabi	212.54
coffee	97.0	29.03	25.79	25.66	56.59	6.55	190.33	Punjab	Kharif	291.56
coffee	114.95	36.2	27.72	27.39	57.65	6.22	143.18	Punjab	Post-Monsoon	299.44
coffee	89.95	26.13	34.39	25.0	52.28	6.3	125.17	Karnataka	Kharif	120.54
coffee	112.27	31.3	31.25	25.64	54.26	6.11	144.83	Tamil Nadu	Post-Monsoon	290.66
coffee	114.21	32.66	26.74	26.74	64.27	6.28	156.95	West Bengal	Rabi	288.76
coffee	102.55	20.83	28.84	24.99	64.5	7.42	160.54	Karnataka	Rabi	64.85
coffee	93.79	31.43	30.9	27.45	59.01	7.23	162.04	Punjab	Rabi	72.45
coffee	110.06	34.17	33.65	25.0	57.72	7.07	151.08	West Bengal	Zaid	275.75
coffee	97.35	24.62	27.47	25.63	50.73	7.42	179.6	Maharashtra	Rabi	37.74
coffee	88.01	29.61	26.9	26.82	51.27	7.49	147.2	Uttar Pradesh	Kharif	270.07
coffee	91.58	19.09	34.79	26.49	63.95	6.22	164.36	Punjab	Kharif	287.41
coffee	92.2	32.35	27.27	23.17	54.26	7.4	120.66	Tamil Nadu	Kharif	14.84
coffee	100.66	30.65	28.21	27.51	62.65	6.71	117.65	Maharashtra	Post-Monsoon	196.88
coffee	113.31	26.44	26.6	26.93	64.1	6.2	187.69	Tamil Nadu	Rabi	26.13
coffee	87.31	25.41	27.32	25.85	57.27	6.64	163.69	Uttar Pradesh	Zaid	172.02
coffee	104.82	20.75	34.38	27.7	62.41	6.82	192.82	Uttar Pradesh	Zaid	126.67
coffee	85.27	18.09	29.74	24.82	59.42	6.0	164.25	Karnataka	Kharif	281.57
coffee	97.22	25.33	29.8	26.79	59.77	7.1	192.09	Tamil Nadu	Kharif	99.79
coffee	111.82	24.76	27.58	26.55	54.77	7.45	167.53	Karnataka	Zaid	256.62
coffee	83.88	19.14	29.9	23.98	52.54	6.74	192.65	Uttar Pradesh	Rabi	131.52
coffee	110.3	34.76	26.79	23.22	60.43	7.25	174.54	Maharashtra	Kharif	181.33
coffee	100.63	22.25	29.6	23.95	60.98	7.22	183.14	Tamil Nadu	Zaid	255.52
coffee	91.46	31.4	32.8	25.47	50.39	7.12	157.76	West Bengal	Rabi	101.41
coffee	82.63	39.31	25.05	27.18	56.2	6.11	175.56	Uttar Pradesh	Post-Monsoon	192.66
coffee	119.1	33.14	33.53	27.87	51.35	7.04	191.88	West Bengal	Zaid	32.75
coffee	94.07	22.24	27.56	26.03	51.1	7.19	155.71	Tamil Nadu	Zaid	167.94
coffee	83.16	34.21	25.95	27.48	56.78	6.41	179.06	Karnataka	Zaid	82.17
coffee	106.66	38.28	25.47	25.46	57.09	6.08	115.9	West Bengal	Kharif	217.88
coffee	92.76	24.86	30.4	27.92	64.92	6.37	188.85	Punjab	Rabi	61.68
coffee	112.17	18.53	27.09	24.91	61.53	7.15	174.07	Uttar Pradesh	Rabi	158.99
coffee	116.61	29.97	28.99	27.74	59.43	7.04	116.68	Karnataka	Kharif	53.95
coffee	92.87	31.38	28.38	27.85	55.73	7.04	171.74	West Bengal	Rabi	219.49
coffee	93.7	27.19	27.0	27.66	59.07	6.7	136.09	Uttar Pradesh	Kharif	231.01
coffee	113.62	28.72	30.06	27.82	58.38	7.49	118.4	West Bengal	Kharif	293.92
coffee	108.63	31.19	31.15	25.7	60.84	7.04	185.86	Tamil Nadu	Rabi	32.87
coffee	87.99	36.84	26.45	24.95	51.5	6.5	137.05	Tamil Nadu	Kharif	109.44
coffee	112.01	23.3	31.58	23.56	59.84	6.05	194.54	Punjab	Rabi	52.55
coffee	92.54	31.21	29.7	23.04	57.16	6.41	171.89	Tamil Nadu	Post-Monsoon	220.66
coffee	118.34	19.25	30.32	27.46	61.59	7.38	186.63	Uttar Pradesh	Post-Monsoon	227.71
coffee	91.57	34.41	33.23	25.86	60.94	6.86	148.7	Karnataka	Post-Monsoon	299.36
coffee	85.29	26.96	27.48	26.52	58.64	7.38	144.06	Uttar Pradesh	Rabi	227.22
coffee	82.95	29.76	25.16	24.87	62.19	7.36	115.48	Karnataka	Post-Monsoon	24.04
